"DayTime","y","m","d","DailyMean_Temperature","Acc_Temperature","Acc_Percipitation","Acc_Radiation","DailySum_Percipitation","DailySum_Radiation","sowing_date","DFG_year","sowingD","Das","Daily_TQ","Acc_TQ"
2019-04-29,2019,4,29,8.16666666666667,1051.4125,221.73,1080.40032,2.61,4.90104,"Late","DFG2019",2018-11-08,172,0.600127346938775,256.868346070988
2020-04-13,2020,4,13,7.57083333333333,1076.30833333333,216.92,984.4344,0.22,17.03232,"Early","DFG2020",2019-10-24,172,2.24972856356632,216.593531919336
2020-05-03,2020,5,3,11.1166666666667,1135.32083333333,212.47,1274.04504,0.16,15.11208,"Late","DFG2020",2019-11-13,172,1.35940749625187,234.452288817144
2021-04-12,2021,4,12,3.61666666666667,919.529166666667,198.31,831.933,0.07,13.45572,"Early","DFG2021",2020-10-22,172,3.72047557603686,196.639342843348
2021-04-26,2021,4,26,6.38333333333333,846.541666666667,179.53,1017.41868,0.03,24.25896,"Late","DFG2021",2020-11-05,172,3.80035926892951,228.228659913938
2019-04-16,2019,4,16,9.27916666666667,997.320833333333,208.94,886.15476,0,21.97476,"Early","DFG2019",2018-10-25,173,2.36818248765155,245.229489579003
2019-04-30,2019,4,30,11.2041666666667,1062.61666666667,221.85,1104.16068,0.12,23.76036,"Late","DFG2019",2018-11-08,173,2.12067177389363,258.989017844882
2020-04-14,2020,4,14,5.69583333333333,1082.00416666667,216.92,1000.278,0,15.8436,"Early","DFG2020",2019-10-24,173,2.78161228968544,219.375144209022
2020-05-04,2020,5,4,9.775,1145.09583333333,214.83,1289.64816,2.36,15.60312,"Late","DFG2020",2019-11-13,173,1.59622710997442,236.048515927118
2021-04-13,2021,4,13,3.75416666666667,923.283333333333,198.84,847.95768,0.53,16.02468,"Early","DFG2021",2020-10-22,173,4.26850521642619,200.907848059774
2021-04-27,2021,4,27,7.44166666666667,853.983333333333,179.59,1042.75512,0.06,25.33644,"Late","DFG2021",2020-11-05,173,3.40467278835386,231.633332702291
2019-04-17,2019,4,17,11.7833333333333,1009.10416666667,208.94,908.62812,0,22.47336,"Early","DFG2019",2018-10-25,174,1.90721584158416,247.136705420587
2019-05-01,2019,5,1,11.4583333333333,1074.075,221.85,1126.86876,0,22.70808,"Late","DFG2019",2018-11-08,174,1.98179607272728,260.970813917609
2020-04-15,2020,4,15,8.225,1090.22916666667,216.92,1021.09068,0,20.81268,"Early","DFG2020",2019-10-24,174,2.5304170212766,221.905561230298
2020-05-05,2020,5,5,8.40416666666667,1153.5,214.83,1310.28372,0,20.63556,"Late","DFG2020",2019-11-13,174,2.45539633118493,238.503912258303
2021-04-14,2021,4,14,3.81666666666667,927.1,200.13,863.22636,1.29,15.26868,"Early","DFG2021",2020-10-22,174,4.00052751091703,204.908375570692
2021-04-28,2021,4,28,11.5458333333333,865.529166666667,179.62,1066.58568,0.03,23.83056,"Late","DFG2021",2020-11-05,174,2.06399653554674,233.697329237838
2019-04-18,2019,4,18,13.0625,1022.16666666667,208.94,930.75012,0,22.122,"Early","DFG2019",2018-10-25,175,1.69355023923445,248.830255659821
2019-05-02,2019,5,2,9.37916666666667,1083.45416666667,222.53,1132.42104,0.68,5.55228,"Late","DFG2019",2018-11-08,175,0.59198009773434,261.562794015344
2020-04-16,2020,4,16,11.325,1101.55416666667,216.96,1041.147,0.04,20.05632,"Early","DFG2020",2019-10-24,175,1.77097748344371,223.676538713742
2020-05-06,2020,5,6,10.0041666666667,1163.50416666667,214.83,1337.15268,0,26.86896,"Late","DFG2020",2019-11-13,175,2.68577692628071,241.189689184584
2021-04-15,2021,4,15,4.925,932.025,200.13,876.5154,0,13.28904,"Early","DFG2021",2020-10-22,175,2.69828223350254,207.606657804194
2021-04-29,2021,4,29,10.1791666666667,875.708333333333,186.98,1077.09048,7.36,10.5048,"Late","DFG2021",2020-11-05,175,1.0319901760131,234.729319413851
2019-04-19,2019,4,19,14.8333333333333,1037,208.94,953.19972,0,22.4496,"Early","DFG2019",2018-10-25,176,1.51345617977528,250.343711839597
2019-05-03,2019,5,3,7.86666666666667,1091.32083333333,223.03,1148.35032,0.5,15.92928,"Late","DFG2019",2018-11-08,176,2.02490847457627,263.58770248992
2020-04-17,2020,4,17,10.2,1111.75416666667,216.96,1063.82952,0,22.68252,"Early","DFG2020",2019-10-24,176,2.22377647058824,225.90031518433
2020-05-07,2020,5,7,11.05,1174.55416666667,214.83,1362.6936,0,25.54092,"Late","DFG2020",2019-11-13,176,2.31139547511312,243.501084659697
2021-04-16,2021,4,16,7.05833333333333,939.083333333333,200.13,895.5918,0,19.0764,"Early","DFG2021",2020-10-22,176,2.70267768595041,210.309335490144
2021-04-30,2021,4,30,8.62083333333333,884.329166666667,187.01,1083.8574,0.03,6.76692,"Late","DFG2021",2020-11-05,176,0.784949637506042,235.514269051357
2019-04-20,2019,4,20,13.8375,1050.8375,208.94,976.24656,0,23.04684,"Early","DFG2019",2018-10-25,177,1.66553495934959,252.009246798946
2019-05-04,2019,5,4,5.34583333333333,1096.66666666667,223.55,1168.99812,0.52,20.6478,"Late","DFG2019",2018-11-08,177,3.86240997661731,267.450112466537
2020-04-18,2020,4,18,12.5,1124.25416666667,216.96,1085.68188,0,21.85236,"Early","DFG2020",2019-10-24,177,1.7481888,227.64850398433
2020-05-08,2020,5,8,13.4958333333333,1188.05,214.83,1387.33884,0,24.64524,"Late","DFG2020",2019-11-13,177,1.82613695585058,245.327221615548
2021-04-17,2021,4,17,7.59166666666667,946.675,200.13,906.46956,0,10.87776,"Early","DFG2021",2020-10-22,177,1.43285532381998,211.742190813964
2021-05-01,2021,5,1,9.4,893.729166666667,187.01,1099.23336,0,15.37596,"Late","DFG2021",2020-11-05,177,1.63574042553192,237.150009476889
2019-04-21,2019,4,21,13.4208333333333,1064.25833333333,208.94,999.73332,0,23.48676,"Early","DFG2019",2018-10-25,178,1.75002247749147,253.759269276438
2019-05-05,2019,5,5,5.74583333333333,1102.4125,223.55,1188.60552,0,19.6074,"Late","DFG2019",2018-11-08,178,3.41245540246556,270.862567869003
2020-04-19,2020,4,19,9.64166666666667,1133.89583333333,216.99,1109.5614,0.03,23.87952,"Early","DFG2020",2019-10-24,178,2.47670043215212,230.125204416482
2020-05-09,2020,5,9,15.5916666666667,1203.64166666667,214.83,1413.38988,0,26.05104,"Late","DFG2020",2019-11-13,178,1.67083099946552,246.998052615013
2021-04-18,2021,4,18,9.55833333333333,956.233333333333,202.69,922.81572,2.56,16.34616,"Early","DFG2021",2020-10-22,178,1.71014751525719,213.452338329222
2021-05-02,2021,5,2,6.85416666666667,900.583333333333,187.12,1111.92192,0.11,12.68856,"Late","DFG2021",2020-11-05,178,1.85121848024316,239.001227957132
2019-04-22,2019,4,22,14.1416666666667,1078.4,208.94,1024.01064,0,24.27732,"Early","DFG2019",2018-10-25,179,1.71672268709487,255.475991963532
2019-05-06,2019,5,6,6.575,1108.9875,225.73,1203.13908,2.18,14.53356,"Late","DFG2019",2018-11-08,179,2.21042737642586,273.072995245429
2020-04-20,2020,4,20,10.125,1144.02083333333,216.99,1133.63172,0,24.07032,"Early","DFG2020",2019-10-24,179,2.37731555555556,232.502519972038
2020-05-10,2020,5,10,14.55,1218.19166666667,214.97,1425.7512,0.14,12.36132,"Late","DFG2020",2019-11-13,179,0.849575257731959,247.847627872745
2021-04-19,2021,4,19,9.3625,965.595833333333,202.74,935.8956,0.05,13.07988,"Early","DFG2021",2020-10-22,179,1.39704993324433,214.849388262466
2021-05-03,2021,5,3,7.98333333333333,908.566666666667,187.15,1130.8194,0.03,18.89748,"Late","DFG2021",2020-11-05,179,2.36711649269311,241.368344449825
2019-04-23,2019,4,23,14.4375,1092.8375,208.94,1047.05964,0,23.049,"Early","DFG2019",2018-10-25,180,1.59646753246753,257.072459496
2019-05-07,2019,5,7,7.90416666666667,1116.89166666667,225.83,1224.42012,0.1,21.28104,"Late","DFG2019",2018-11-08,180,2.69238249868213,275.765377744111
2020-04-21,2020,4,21,11.7333333333333,1155.75416666667,217.05,1157.8248,0.06,24.19308,"Early","DFG2020",2019-10-24,180,2.06191022727273,234.56443019931
2020-05-11,2020,5,11,6.95833333333333,1225.15,215.04,1436.21316,0.07,10.46196,"Late","DFG2020",2019-11-13,180,1.50351520958084,249.351143082326
2021-04-20,2021,4,20,10.6958333333333,976.291666666667,202.74,958.76172,0,22.86612,"Early","DFG2021",2020-10-22,180,2.13785305804442,216.98724132051
2021-05-04,2021,5,4,10.15,918.716666666667,188.52,1142.47152,1.37,11.65212,"Late","DFG2021",2020-11-05,180,1.1479921182266,242.516336568052
2019-04-24,2019,4,24,17.1875,1110.025,210.32,1068.84504,1.38,21.7854,"Early","DFG2019",2018-10-25,181,1.26751418181818,258.339973677818
2019-05-08,2019,5,8,9.9875,1126.87916666667,230.3,1235.57004,4.47,11.14992,"Late","DFG2019",2018-11-08,181,1.11638748435544,276.881765228466
2020-04-22,2020,4,22,12.8166666666667,1168.57083333333,217.08,1182.09888,0.03,24.27408,"Early","DFG2020",2019-10-24,181,1.89394642392717,236.458376623238
2020-05-12,2020,5,12,7.25833333333333,1232.40833333333,215.04,1451.80044,0,15.58728,"Late","DFG2020",2019-11-13,181,2.14750126291619,251.498644345242
2021-04-21,2021,4,21,8.76666666666667,985.058333333333,202.74,981.0126,0,22.25088,"Early","DFG2021",2020-10-22,181,2.53812319391635,219.525364514427
2021-05-05,2021,5,5,7.51666666666667,926.233333333333,189.06,1160.63856,0.54,18.16704,"Late","DFG2021",2020-11-05,181,2.41690110864745,244.933237676699
2019-04-25,2019,4,25,16.4458333333333,1126.47083333333,210.32,1090.341,0,21.49596,"Early","DFG2019",2018-10-25,182,1.30707636179377,259.647050039612
2019-05-09,2019,5,9,12.2208333333333,1139.1,230.69,1253.1582,0.39,17.58816,"Late","DFG2019",2018-11-08,182,1.43919481759291,278.320960046059
2020-04-23,2020,4,23,13.0708333333333,1181.64166666667,217.08,1206.23364,0,24.13476,"Early","DFG2020",2019-10-24,182,1.84645916480715,238.304835788045
2020-05-13,2020,5,13,9.3,1241.70833333333,215.37,1470.02148,0.33,18.22104,"Late","DFG2020",2019-11-13,182,1.95925161290323,253.457895958145
2021-04-22,2021,4,22,6.8375,991.895833333333,202.74,997.29216,0,16.27956,"Early","DFG2021",2020-10-22,182,2.38092285191956,221.906287366346
2021-05-06,2021,5,6,7,933.233333333333,192.87,1178.6292,3.81,17.99064,"Late","DFG2021",2020-11-05,182,2.57009142857143,247.503329105271
2019-04-26,2019,4,26,11.6333333333333,1138.10416666667,217.97,1100.925,7.65,10.584,"Early","DFG2019",2018-10-25,183,0.9097994269341,260.556849466546
2019-05-10,2019,5,10,11.1,1150.2,232.34,1265.05224,1.65,11.89404,"Late","DFG2019",2018-11-08,183,1.07153513513513,279.392495181194
2020-04-24,2020,4,24,12.6,1194.24166666667,217.11,1228.11084,0.03,21.8772,"Early","DFG2020",2019-10-24,183,1.73628571428571,240.04112150233
2020-05-14,2020,5,14,8.625,1250.33333333333,215.37,1493.50212,0,23.48064,"Late","DFG2020",2019-11-13,183,2.72239304347826,256.180289001624
2021-04-23,2021,4,23,7.7875,999.683333333333,202.74,1017.8064,0,20.51424,"Early","DFG2021",2020-10-22,183,2.63425232744783,224.540539693794
2021-05-07,2021,5,7,6.5625,939.795833333333,195.97,1197.17172,3.1,18.54252,"Late","DFG2021",2020-11-05,183,2.82552685714286,250.328855962414
2019-04-27,2019,4,27,10.1875,1148.29166666667,222.66,1115.76024,4.69,14.83524,"Early","DFG2019",2018-10-25,184,1.45621987730061,262.013069343847
2019-05-11,2019,5,11,8.975,1159.175,232.88,1273.15008,0.54,8.09784,"Late","DFG2019",2018-11-08,184,0.902266295264624,280.294761476459
2020-04-25,2020,4,25,10.2458333333333,1204.4875,217.11,1243.9458,0,15.83496,"Early","DFG2020",2019-10-24,184,1.54550239934933,241.58662390168
2020-05-15,2020,5,15,8.80833333333333,1259.14166666667,215.4,1515.14928,0.03,21.64716,"Late","DFG2020",2019-11-13,184,2.45757729422895,258.637866295853
2021-04-24,2021,4,24,7.10833333333333,1006.79166666667,202.74,1036.3878,0,18.5814,"Early","DFG2021",2020-10-22,184,2.61403048065651,227.154570174451
2021-05-08,2021,5,8,9.75416666666667,949.55,196.21,1217.25648,0.24,20.08476,"Late","DFG2021",2020-11-05,184,2.05909542930372,252.387951391717
2019-04-28,2019,4,28,9.15,1157.44166666667,224.39,1132.37172,1.73,16.61148,"Early","DFG2019",2018-10-25,185,1.81546229508197,263.828531638929
2019-05-12,2019,5,12,8.7875,1167.9625,232.88,1296.72252,0,23.57244,"Late","DFG2019",2018-11-08,185,2.68249672830725,282.977258204766
2020-04-26,2020,4,26,10.2291666666667,1214.71666666667,217.14,1266.5502,0.03,22.6044,"Early","DFG2020",2019-10-24,185,2.20979877800407,243.796422679684
2020-05-16,2020,5,16,11.3708333333333,1270.5125,215.4,1534.35672,0,19.20744,"Late","DFG2020",2019-11-13,185,1.68918490289484,260.327051198747
2021-04-25,2021,4,25,6.225,1013.01666666667,202.74,1052.81172,0,16.42392,"Early","DFG2021",2020-10-22,185,2.63838072289157,229.792950897342
2021-05-09,2021,5,9,20.1458333333333,969.695833333333,196.21,1242.86868,0,25.6122,"Late","DFG2021",2020-11-05,185,1.27133981385729,253.659291205575
2019-04-29,2019,4,29,8.16666666666667,1165.60833333333,227,1137.27276,2.61,4.90104,"Early","DFG2019",2018-10-25,186,0.600127346938775,264.428658985867
2019-05-13,2019,5,13,9.225,1177.1875,232.91,1325.22444,0.03,28.50192,"Late","DFG2019",2018-11-08,186,3.08963902439024,286.066897229156
2020-04-27,2020,4,27,13.0791666666667,1227.79583333333,217.17,1290.79656,0.03,24.24636,"Early","DFG2020",2019-10-24,186,1.85381535520866,245.650238034893
2020-05-17,2020,5,17,12.3458333333333,1282.85833333333,215.4,1556.63532,0,22.2786,"Late","DFG2020",2019-11-13,186,1.80454404319946,262.131595241947
2021-04-26,2021,4,26,6.38333333333333,1019.4,202.77,1077.07068,0.03,24.25896,"Early","DFG2021",2020-10-22,186,3.80035926892951,233.593310166272
2021-05-10,2021,5,10,19.3125,989.008333333333,208.87,1256.6772,12.66,13.80852,"Late","DFG2021",2020-11-05,186,0.71500427184466,254.374295477419
2019-04-30,2019,4,30,11.2041666666667,1176.8125,227.12,1161.03312,0.12,23.76036,"Early","DFG2019",2018-10-25,187,2.12067177389363,266.549330759761
2019-05-14,2019,5,14,10.2375,1187.425,232.91,1350.0108,0,24.78636,"Late","DFG2019",2018-11-08,187,2.42113406593407,288.48803129509
2020-04-28,2020,4,28,13.1375,1240.93333333333,219.5,1305.82404,2.33,15.02748,"Early","DFG2020",2019-10-24,187,1.14386146527117,246.794099500164
2020-05-18,2020,5,18,15.6666666666667,1298.525,215.43,1580.21676,0.03,23.58144,"Late","DFG2020",2019-11-13,187,1.50519829787234,263.636793539819
2021-04-27,2021,4,27,7.44166666666667,1026.84166666667,202.83,1102.40712,0.06,25.33644,"Early","DFG2021",2020-10-22,187,3.40467278835386,236.997982954626
2021-05-11,2021,5,11,14.5333333333333,1003.54166666667,211.22,1265.82876,2.35,9.15156,"Late","DFG2021",2020-11-05,187,0.629694495412846,255.003989972832
2019-05-01,2019,5,1,11.4583333333333,1188.27083333333,227.12,1183.7412,0,22.70808,"Early","DFG2019",2018-10-25,188,1.98179607272728,268.531126832488
2019-05-15,2019,5,15,10.3916666666667,1197.81666666667,232.94,1371.75732,0.03,21.74652,"Late","DFG2019",2018-11-08,188,2.09268837209302,290.580719667183
2020-04-29,2020,4,29,13,1253.93333333333,219.5,1318.7358,0,12.91176,"Early","DFG2020",2019-10-24,188,0.993212307692308,247.787311807856
2020-05-19,2020,5,19,15.6041666666667,1314.12916666667,215.43,1596.87324,0,16.65648,"Late","DFG2020",2019-11-13,188,1.0674379706275,264.704231510447
2021-04-28,2021,4,28,11.5458333333333,1038.3875,202.86,1126.23768,0.03,23.83056,"Early","DFG2021",2020-10-22,188,2.06399653554674,239.061979490172
2021-05-12,2021,5,12,13.4083333333333,1016.95,211.86,1276.26372,0.64,10.43496,"Late","DFG2021",2020-11-05,188,0.778244375388442,255.782234348221
2019-05-02,2019,5,2,9.37916666666667,1197.65,227.8,1189.29348,0.68,5.55228,"Early","DFG2019",2018-10-25,189,0.59198009773434,269.123106930223
2019-05-16,2019,5,16,8.59583333333333,1206.4125,236.65,1375.5762,3.71,3.81888,"Late","DFG2019",2018-11-08,189,0.444271061560834,291.024990728744
2020-04-30,2020,4,30,12.3166666666667,1266.25,230.47,1334.34468,10.97,15.60888,"Early","DFG2020",2019-10-24,189,1.26729742895805,249.054609236814
2020-05-20,2020,5,20,15.25,1329.37916666667,215.53,1613.35188,0.1,16.47864,"Late","DFG2020",2019-11-13,189,1.08056655737705,265.784798067824
2021-04-29,2021,4,29,10.1791666666667,1048.56666666667,210.22,1136.74248,7.36,10.5048,"Early","DFG2021",2020-10-22,189,1.0319901760131,240.093969666185
2021-05-13,2021,5,13,13.3916666666667,1030.34166666667,211.86,1297.827,0,21.56328,"Late","DFG2021",2020-11-05,189,1.61020136901057,257.392435717231
2019-05-03,2019,5,3,7.86666666666667,1205.51666666667,228.3,1205.22276,0.5,15.92928,"Early","DFG2019",2018-10-25,190,2.02490847457627,271.148015404799
2019-05-17,2019,5,17,11.4916666666667,1217.90416666667,236.65,1388.66436,0,13.08816,"Late","DFG2019",2018-11-08,190,1.13892617839013,292.163916907134
2020-05-01,2020,5,1,10.3833333333333,1276.63333333333,231.17,1349.19432,0.7,14.84964,"Early","DFG2020",2019-10-24,190,1.430141894061,250.484751130875
2020-05-21,2020,5,21,16.7958333333333,1346.175,215.59,1641.35304,0.06,28.00116,"Late","DFG2020",2019-11-13,190,1.66714919374845,267.451947261572
2021-04-30,2021,4,30,8.62083333333333,1057.1875,210.25,1143.5094,0.03,6.76692,"Early","DFG2021",2020-10-22,190,0.784949637506042,240.878919303691
2021-05-14,2021,5,14,11.7333333333333,1042.075,211.86,1311.86628,0,14.03928,"Late","DFG2021",2020-11-05,190,1.19652954545455,258.588965262686
2019-05-04,2019,5,4,5.34583333333333,1210.8625,228.82,1225.87056,0.52,20.6478,"Early","DFG2019",2018-10-25,191,3.86240997661731,275.010425381416
2019-05-18,2019,5,18,14.0291666666667,1231.93333333333,236.71,1415.94804,0.06,27.28368,"Late","DFG2019",2018-11-08,191,1.94478265518265,294.108699562317
2020-05-02,2020,5,2,9.30416666666667,1285.9375,232.03,1361.41056,0.86,12.21624,"Early","DFG2020",2019-10-24,191,1.31298593819973,251.797737069075
2020-05-22,2020,5,22,17.5416666666667,1363.71666666667,219.74,1652.25528,4.15,10.90224,"Late","DFG2020",2019-11-13,191,0.62150536817102,268.073452629743
2021-05-01,2021,5,1,9.4,1066.5875,210.25,1158.88536,0,15.37596,"Early","DFG2021",2020-10-22,191,1.63574042553192,242.514659729223
2021-05-15,2021,5,15,10.7,1052.775,221.78,1326.38148,9.92,14.5152,"Late","DFG2021",2020-11-05,191,1.35656074766355,259.945526010349
2019-05-05,2019,5,5,5.74583333333333,1216.60833333333,228.82,1245.47796,0,19.6074,"Early","DFG2019",2018-10-25,192,3.41245540246556,278.422880783882
2019-05-19,2019,5,19,16.6416666666667,1248.575,236.74,1440.83052,0.03,24.88248,"Late","DFG2019",2018-11-08,192,1.49519158738107,295.603891149698
2020-05-03,2020,5,3,11.1166666666667,1297.05416666667,232.19,1376.52264,0.16,15.11208,"Early","DFG2020",2019-10-24,192,1.35940749625187,253.157144565327
2020-05-23,2020,5,23,14.6083333333333,1378.325,219.74,1667.75148,0,15.4962,"Late","DFG2020",2019-11-13,192,1.06077809469481,269.134230724438
2021-05-02,2021,5,2,6.85416666666667,1073.44166666667,210.36,1171.57392,0.11,12.68856,"Early","DFG2021",2020-10-22,192,1.85121848024316,244.365878209467
2021-05-16,2021,5,16,12.1958333333333,1064.97083333333,222.5,1344.45888,0.72,18.0774,"Late","DFG2021",2020-11-05,192,1.48226033481381,261.427786345163
2019-05-06,2019,5,6,6.575,1223.18333333333,231,1260.01152,2.18,14.53356,"Early","DFG2019",2018-10-25,193,2.21042737642586,280.633308160308
2019-05-20,2019,5,20,17.1958333333333,1265.77083333333,242.64,1458.06804,5.9,17.23752,"Late","DFG2019",2018-11-08,193,1.00242423067604,296.606315380374
2020-05-04,2020,5,4,9.775,1306.82916666667,234.55,1392.12576,2.36,15.60312,"Early","DFG2020",2019-10-24,193,1.59622710997442,254.753371675301
2020-05-24,2020,5,24,12.8291666666667,1391.15416666667,225.01,1681.86996,5.27,14.11848,"Late","DFG2020",2019-11-13,193,1.10049860344267,270.234729327881
2021-05-03,2021,5,3,7.98333333333333,1081.425,210.39,1190.4714,0.03,18.89748,"Early","DFG2021",2020-10-22,193,2.36711649269311,246.73299470216
2021-05-17,2021,5,17,11.4,1076.37083333333,225.04,1359.9576,2.54,15.49872,"Late","DFG2021",2020-11-05,193,1.35953684210526,262.787323187268
2019-05-07,2019,5,7,7.90416666666667,1231.0875,231.1,1281.29256,0.1,21.28104,"Early","DFG2019",2018-10-25,194,2.69238249868213,283.32569065899
2019-05-21,2019,5,21,14.4583333333333,1280.22916666667,243.69,1463.47344,1.05,5.4054,"Late","DFG2019",2018-11-08,194,0.373860518731989,296.980175899106
2020-05-05,2020,5,5,8.40416666666667,1315.23333333333,234.55,1412.76132,0,20.63556,"Early","DFG2020",2019-10-24,194,2.45539633118493,257.208768006486
2020-05-25,2020,5,25,12.275,1403.42916666667,225.17,1699.33968,0.16,17.46972,"Late","DFG2020",2019-11-13,194,1.42319511201629,271.657924439897
2021-05-04,2021,5,4,10.15,1091.575,211.76,1202.12352,1.37,11.65212,"Early","DFG2021",2020-10-22,194,1.1479921182266,247.880986820386
